Time (s)	Voltage	Current
17279.6890001297	3.6804545	-1.25852726
17286.84800004959	3.68123392	-1.25852668
17294.00100016594	3.68200587	-1.25854295
17301.16100001335	3.6830687	-1.25854992
17308.31300020218	3.68386676	-1.25850228
17315.47300004959	3.68464245	-1.2585017
17322.62600016594	3.68542559	-1.25853133
17329.78400015831	3.68625721	-1.25853075
17336.93700003624	3.68707764	-1.25848718
17344.09700012207	3.68785333	-1.25853365
17351.24900007248	3.6887036	-1.25851158
17358.40900015831	3.68950165	-1.2585354
17365.560000181198	3.69029225	-1.2585232
17372.71900010109	3.69117981	-1.2585383
17379.872000217438	3.6919816	-1.2585017
17387.03200006485	3.69275356	-1.25850344
17394.194000005722	3.69365603	-1.25851797
17401.34700012207	3.69445782	-1.25850809
17408.50500011444	3.69529317	-1.25852378
17415.666000127792	3.69619938	-1.25854411
17422.819000005722	3.69702354	-1.25853075
17429.96900010109	3.69789619	-1.25852262
17437.12900018692	3.69877256	-1.25850461
17444.28100013733	3.69962656	-1.25853017
17451.44000005722	3.7005626	-1.25851739
17458.59400010109	3.70147253	-1.25850693
17465.75200009346	3.70236009	-1.25855166
17472.90500020981	3.70328868	-1.25850286
17480.06300020218	3.70428066	-1.25846684
17487.22500014305	3.70517195	-1.25848195
17494.37800002098	3.70607069	-1.25848776
17501.53700017929	3.70706267	-1.25851564
17508.6890001297	3.7080099	-1.25850577
17515.84900021553	3.70902799	-1.25848834
17523.00100016594	3.71001997	-1.25850635
17530.16100001335	3.71106416	-1.25854469
17537.3140001297	3.71201138	-1.25846684
17544.47400021553	3.71309659	-1.25849008
17551.62600016594	3.71404382	-1.25853307
17558.78500008583	3.71509547	-1.25851971
17565.93700003624	3.71612101	-1.25852784
17573.09800004959	3.71715401	-1.25848311
17580.25	3.7181982	-1.25850693
17587.41000008583	3.71920883	-1.25847323
17594.56200003624	3.72024929	-1.25848892
17601.72000002861	3.72130839	-1.25846568
17608.87400007248	3.7223675	-1.25849589
17616.03299999237	3.72339304	-1.25848485
17623.19500017166	3.72444096	-1.25847323
17630.34700012207	3.7254665	-1.25851797
17637.50600004196	3.72652188	-1.25847556
17644.65900015831	3.7275698	-1.25848137
17651.819000005722	3.72861026	-1.25849531
17658.97100019455	3.72970293	-1.2584895
17666.13000011444	3.73062778	-1.25849647
17673.28400015831	3.73166078	-1.25849299
17680.4430000782	3.73270124	-1.25848543
17687.59500002861	3.73363355	-1.25847962
17694.75400018692	3.73463672	-1.25848543
17701.90700006485	3.73572939	-1.25849299
17709.06700015068	3.73676239	-1.25848543
17716.21900010109	3.7378215	-1.25849531
17723.38000011444	3.73877618	-1.2584895
17730.53200006485	3.73981664	-1.25848776
17737.69100022316	3.74082354	-1.25846859
17744.84400010109	3.74183417	-1.25847498
17752.00200009346	3.74284106	-1.25846394
17759.15600013733	3.7438666	-1.25846336
17766.31500005722	3.74490706	-1.2584895
17773.46800017357	3.7459065	-1.2584773
17780.62700009346	3.74686865	-1.25845755
17787.78000020981	3.74786063	-1.25847846
17794.9390001297	3.74881904	-1.25847788
17802.09200000763	3.74980729	-1.25851042
17809.25100016594	3.75076571	-1.25848427
17816.40500020981	3.75169802	-1.25844825
17823.5640001297	3.75270492	-1.25846394
17830.71600008011	3.7535701	-1.25847614
17837.869000196457	3.75445766	-1.25846626
17845.027000188828	3.75547575	-1.25842792
17852.180000066757	3.75636331	-1.25847614
17859.339000225067	3.75730681	-1.25844535
17866.491000175476	3.75821301	-1.25844128
17873.652000188828	3.75912668	-1.25844883
17880.805999994278	3.76005526	-1.25847788
17887.963000059128	3.76095401	-1.25843082
17895.116000175476	3.76185649	-1.2584285
17902.275000095367	3.76277015	-1.25842269
17909.428000211716	3.76366517	-1.25847846
17916.588000059128	3.76455273	-1.25843489
17923.740000009537	3.76550742	-1.25848369
17930.899000167847	3.76638752	-1.25841862
17938.053000211716	3.76734221	-1.25845058
17945.211000204086	3.76824096	-1.25844593
17952.365000009537	3.76910987	-1.25845871
17959.523000001907	3.77006083	-1.25846278
17966.677000045776	3.77096331	-1.25844012
17973.835000038147	3.77181358	-1.25843954
17980.997000217438	3.77277945	-1.25841688
17988.150000095367	3.77376024	-1.25845464
17995.30900001526	3.77456949	-1.25844361
18002.47000002861	3.77738134	-1.25844767
18009.63000011444	3.77804142	-1.25844128
18016.792000055313	3.77601271	-1.25846452
18023.953999996185	3.7760761	-1.25848718
18031.114000082016	3.77515498	-1.25850461
18038.27600002289	3.77484918	-1.25849473
18045.43700003624	3.77571064	-1.2584773
18052.59900021553	3.77658701	-1.25850983
18059.75100016594	3.77744101	-1.25851448
18066.90799999237	3.77822415	-1.25847672
18074.07000017166	3.77916019	-1.25850344
18081.232000112534	3.77995079	-1.25849241
18088.394000053406	3.78046543	-1.25852262
18095.555000066757	3.78124111	-1.25845697
18102.706000089645	3.78208765	-1.25844302
18109.858000040054	3.78274027	-1.25846801
18117.018000125885	3.7836241	-1.25847556
18124.180000066757	3.78401194	-1.25847091
18131.331000089645	3.78469812	-1.25849647
18138.483000040054	3.78530599	-1.25850344
18145.644000053406	3.78595861	-1.25849938
18152.805000066757	3.7880619	-1.25848021
18159.959000110626	3.78868096	-1.25851506
18167.116000175476	3.78923288	-1.2584988
18174.27900004387	3.79196642	-1.25853714
18181.44000005722	3.78929628	-1.25852959
18188.59300017357	3.7898855	-1.25851971
18195.75100016594	3.79033301	-1.25846336
18202.91300010681	3.79090359	-1.25848369
18210.075000047684	3.79902588	-1.25852262
18217.235000133514	3.79872382	-1.25848195
18224.388000011444	3.79898859	-1.25850983
18231.547000169754	3.79948085	-1.25847672
18238.700000047684	3.79219391	-1.2584744
18245.861999988556	3.7925631	-1.25848137
18253.021000146866	3.7930852	-1.25847091
18260.179000139236	3.79357746	-1.25846684
18267.325000047684	3.7940809	-1.25848195
18274.485000133514	3.79462537	-1.25853598
18281.637000083923	3.79511391	-1.25849182
18288.796000003815	3.79560244	-1.25844825
18295.949000120163	3.79607978	-1.25845697
18303.109000205994	3.79658696	-1.25848892
18310.262000083923	3.79707549	-1.25848369
18317.420000076294	3.79742977	-1.25843547
18324.582000017166	3.79789592	-1.25849299
18331.735000133514	3.79838445	-1.25845639
18338.895000219345	3.79871263	-1.25844419
18346.048000097275	3.7991042	-1.25850112
18353.209000110626	3.7994995	-1.25844883
18360.361000061035	3.79987242	-1.25841572
18367.520000219345	3.80026399	-1.25842676
18374.674000024796	3.80065556	-1.25847788
18381.832000017166	3.8010173	-1.25846975
18388.984000205994	3.80143125	-1.25847207
18396.144000053406	3.80185638	-1.25847207
18403.297000169754	3.80225541	-1.25847556
18410.456000089645	3.80260223	-1.25845697
18417.609000205994	3.80309449	-1.25846336
18424.769000053406	3.80356438	-1.25845
18431.922000169754	3.80388882	-1.25848137
18439.080000162125	3.80431768	-1.25846162
18446.233000040054	3.80474655	-1.25844419
18453.392000198364	3.80522389	-1.25843721
18460.546000003815	3.80555207	-1.25846626
18467.703000068665	3.80605178	-1.25846568
18474.865000009537	3.80648065	-1.25852494
18482.018000125885	3.80687222	-1.25847672
18489.177000045776	3.80730481	-1.25847033
18496.328999996185	3.80769265	-1.25844825
18503.489000082016	3.80817745	-1.25843954
18510.642000198364	3.80855038	-1.25843954
18517.801000118256	3.80897178	-1.25847207
18524.953000068665	3.80935963	-1.25847033
18532.113000154495	3.80986307	-1.25848543
18539.267000198364	3.81021362	-1.25849705
18546.426000118256	3.81059028	-1.25849996
18553.578000068665	3.81107508	-1.25850402
18560.729000091553	3.81141444	-1.25849589
18567.8820002079	3.81191043	-1.25848485
18575.04000020027	3.81231319	-1.25847382
18582.1930000782	3.81273832	-1.25851855
18589.351999998093	3.81310752	-1.25846394
18596.50500011444	3.81354757	-1.25848543
18603.664000034332	3.81396897	-1.25848834
18610.81700015068	3.81437546	-1.25849705
18617.976000070572	3.81470736	-1.25845697
18625.138000011444	3.81516979	-1.25851913
18632.291000127792	3.81559865	-1.2585139
18639.451000213623	3.81598277	-1.25846394
18646.603000164032	3.81639671	-1.25845987
18653.763000011444	3.8167771	-1.25847846
18660.917000055313	3.81722461	-1.25847323
18668.074000120163	3.81765347	-1.25846278
18675.226999998093	3.81806742	-1.25846452
18682.386000156403	3.81850747	-1.25846394
18689.539000034332	3.81890277	-1.25844012
18696.699000120163	3.81933536	-1.25844128
18703.851999998093	3.81974558	-1.25844244
18711.011000156403	3.82018563	-1.25845755
18718.164000034332	3.82059957	-1.25847265
18725.324000120163	3.82105081	-1.2585017
18732.476000070572	3.82144238	-1.2584622
18739.634999990463	3.82188243	-1.25844128
18746.79000020027	3.82228146	-1.2584529
18753.94000005722	3.82271779	-1.25842966
18761.09900021553	3.82316157	-1.25847091
18768.25200009346	3.82356805	-1.25845581
18775.41100001335	3.82396335	-1.25848718
18782.5640001297	3.82435865	-1.25847904
18789.72300004959	3.82486583	-1.25847323
18796.875	3.82522384	-1.2585017
18804.03600001335	3.82570864	-1.2584988
18811.1890001297	3.82610021	-1.25848543
18818.34800004959	3.82655145	-1.25850635
18825.5	3.82702134	-1.25848718
18832.65300011635	3.82739799	-1.25852087
18839.81100010872	3.82784923	-1.25847556
